REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
RD,SIT_CLAN,contam_agua,2025,0.271226686648243
RD,SIT_CLAN,contam_agua,2026,0.2821027809635829
RD,SIT_CLAN,contam_agua,2027,0.292762427407116
RD,SIT_CLAN,contam_agua,2028,0.3032151976022199
RD,SIT_CLAN,contam_agua,2029,0.313968525342859
RD,SIT_CLAN,contam_agua,2030,0.3247676782044229
RD,SIT_CLAN,contam_agua,2031,0.336318262410485
RD,SIT_CLAN,contam_agua,2032,0.347709629322561
RD,SIT_CLAN,contam_agua,2033,0.359152468835556
RD,SIT_CLAN,contam_agua,2034,0.370418756967533
RD,SIT_CLAN,contam_agua,2035,0.3816118249018469
RD,SIT_CLAN,contam_agua,2036,0.394109509151555
RD,SIT_CLAN,contam_agua,2037,0.406380725723405
RD,SIT_CLAN,contam_agua,2038,0.418779214952873
RD,SIT_CLAN,contam_agua,2039,0.4310649286377469
RD,SIT_CLAN,contam_agua,2040,0.4433436858298129
RD,SIT_CLAN,contam_agua,2041,0.4569050749343009
RD,SIT_CLAN,contam_agua,2042,0.470558053496819
RD,SIT_CLAN,contam_agua,2043,0.484165781387124
RD,SIT_CLAN,contam_agua,2044,0.4978495680769839
RD,SIT_CLAN,contam_agua,2045,0.5114684999860148
RD,SIT_CLAN,contam_agua,2046,0.5264986991054549
RD,SIT_CLAN,contam_agua,2047,0.5416990835341439
RD,SIT_CLAN,contam_agua,2048,0.556908328774931
RD,SIT_CLAN,contam_agua,2049,0.572134722743717
RD,SIT_CLAN,contam_agua,2050,0.5873720809417629
RD,SIT_CLAN,turismo_residuos,2018,0.2796
RD,SIT_CLAN,turismo_residuos,2019,0.2812
RD,SIT_CLAN,turismo_residuos,2020,0.2819999999999999
RD,SIT_CLAN,turismo_residuos,2021,0.2637999999999999
RD,SIT_CLAN,turismo_residuos,2022,0.2319
RD,SIT_CLAN,turismo_residuos,2023,0.2403
RD,SIT_CLAN,turismo_residuos,2024,0.2472999999999999
RD,SIT_CLAN,turismo_residuos,2025,0.271226686648243
RD,SIT_CLAN,turismo_residuos,2026,0.2821027809635829
RD,SIT_CLAN,turismo_residuos,2027,0.292762427407116
RD,SIT_CLAN,turismo_residuos,2028,0.3032151976022199
RD,SIT_CLAN,turismo_residuos,2029,0.313968525342859
RD,SIT_CLAN,turismo_residuos,2030,0.3247676782044229
RD,SIT_CLAN,turismo_residuos,2031,0.336318262410485
RD,SIT_CLAN,turismo_residuos,2032,0.347709629322561
RD,SIT_CLAN,turismo_residuos,2033,0.359152468835556
RD,SIT_CLAN,turismo_residuos,2034,0.370418756967533
RD,SIT_CLAN,turismo_residuos,2035,0.3816118249018469
RD,SIT_CLAN,turismo_residuos,2036,0.394109509151555
RD,SIT_CLAN,turismo_residuos,2037,0.406380725723405
RD,SIT_CLAN,turismo_residuos,2038,0.418779214952873
RD,SIT_CLAN,turismo_residuos,2039,0.4310649286377469
RD,SIT_CLAN,turismo_residuos,2040,0.4433436858298129
RD,SIT_CLAN,turismo_residuos,2041,0.4569050749343009
RD,SIT_CLAN,turismo_residuos,2042,0.470558053496819
RD,SIT_CLAN,turismo_residuos,2043,0.484165781387124
RD,SIT_CLAN,turismo_residuos,2044,0.4978495680769839
RD,SIT_CLAN,turismo_residuos,2045,0.5114684999860148
RD,SIT_CLAN,turismo_residuos,2046,0.5264986991054549
RD,SIT_CLAN,turismo_residuos,2047,0.5416990835341439
RD,SIT_CLAN,turismo_residuos,2048,0.556908328774931
RD,SIT_CLAN,turismo_residuos,2049,0.572134722743717
RD,SIT_CLAN,turismo_residuos,2050,0.5873720809417629
RD,AERO_PTAR,CO2e,2018,0.0186406541497996
RD,AERO_PTAR,CO2e,2019,0.019460187305866
RD,AERO_PTAR,CO2e,2020,0.0180893318448096
RD,AERO_PTAR,CO2e,2021,0.0198923047881555
RD,AERO_PTAR,CO2e,2022,0.0211886572350241
RD,AERO_PTAR,CO2e,2023,0.0219634885825777
RD,AERO_PTAR,CO2e,2024,0.0225893139017556
RD,AERO_PTAR,CO2e,2025,0.0251290066360999
RD,AERO_PTAR,CO2e,2026,0.0257783377582871
RD,AERO_PTAR,CO2e,2027,0.026409097979489
RD,AERO_PTAR,CO2e,2028,0.0269705049752687
RD,AERO_PTAR,CO2e,2029,0.0275771980264934
RD,AERO_PTAR,CO2e,2030,0.0282006750935147
RD,AERO_PTAR,CO2e,2031,0.0289307749230551
RD,AERO_PTAR,CO2e,2032,0.0296454689638762
RD,AERO_PTAR,CO2e,2033,0.0303446306792312
RD,AERO_PTAR,CO2e,2034,0.0310119426742308
RD,AERO_PTAR,CO2e,2035,0.0316635088822634
RD,AERO_PTAR,CO2e,2036,0.0325202765680971
RD,AERO_PTAR,CO2e,2037,0.0333508663709295
RD,AERO_PTAR,CO2e,2038,0.03416493342683
RD,AERO_PTAR,CO2e,2039,0.0349753664772344
RD,AERO_PTAR,CO2e,2040,0.0357599253812682
RD,AERO_PTAR,CO2e,2041,0.0367732178603121
RD,AERO_PTAR,CO2e,2042,0.0377746399527661
RD,AERO_PTAR,CO2e,2043,0.0387634159254633
RD,AERO_PTAR,CO2e,2044,0.0397566348024791
RD,AERO_PTAR,CO2e,2045,0.040739965336451
RD,AERO_PTAR,CO2e,2046,0.0419515887835202
RD,AERO_PTAR,CO2e,2047,0.0431800803705302
RD,AERO_PTAR,CO2e,2048,0.0443895198715266
RD,AERO_PTAR,CO2e,2049,0.0456170227391484
RD,AERO_PTAR,CO2e,2050,0.0468391015085458
RD,SEPT_SYST,CO2e,2018,0.1689799312598489
RD,SEPT_SYST,CO2e,2019,0.1764412239177214
RD,SEPT_SYST,CO2e,2020,0.1640872803366539
RD,SEPT_SYST,CO2e,2021,0.1803553446562774
RD,SEPT_SYST,CO2e,2022,0.1921588650084855
RD,SEPT_SYST,CO2e,2023,0.1991308925740384
RD,SEPT_SYST,CO2e,2024,0.2048797574087926
RD,SEPT_SYST,CO2e,2025,0.2278467056562892
RD,SEPT_SYST,CO2e,2026,0.2337763041497647
RD,SEPT_SYST,CO2e,2027,0.2395374739102621
RD,SEPT_SYST,CO2e,2028,0.2445621236080246
RD,SEPT_SYST,CO2e,2029,0.2500910455136807
RD,SEPT_SYST,CO2e,2030,0.2556408644521963
RD,SEPT_SYST,CO2e,2031,0.2623575444862692
RD,SEPT_SYST,CO2e,2032,0.2688553140570131
RD,SEPT_SYST,CO2e,2033,0.2751319863784648
RD,SEPT_SYST,CO2e,2034,0.2812526708804046
RD,SEPT_SYST,CO2e,2035,0.2871501785429214
RD,SEPT_SYST,CO2e,2036,0.294858547646842
RD,SEPT_SYST,CO2e,2037,0.3023962683611731
RD,SEPT_SYST,CO2e,2038,0.3098526570614783
RD,SEPT_SYST,CO2e,2039,0.3171250532598796
RD,SEPT_SYST,CO2e,2040,0.3243003830236001
RD,SEPT_SYST,CO2e,2041,0.333428808112526
RD,SEPT_SYST,CO2e,2042,0.3425191592625923
RD,SEPT_SYST,CO2e,2043,0.3515673363878566
RD,SEPT_SYST,CO2e,2044,0.3604963183758423
RD,SEPT_SYST,CO2e,2045,0.3694077397307746
RD,SEPT_SYST,CO2e,2046,0.3804240672635719
RD,SEPT_SYST,CO2e,2047,0.3915015529323001
RD,SEPT_SYST,CO2e,2048,0.4025768863772964
RD,SEPT_SYST,CO2e,2049,0.4136439324389563
RD,SEPT_SYST,CO2e,2050,0.4247405632099812
RD,LATR,CO2e,2018,0.1778249133679421
RD,LATR,CO2e,2019,0.185676755362473
RD,LATR,CO2e,2020,0.1726761645190693
RD,LATR,CO2e,2021,0.1897957544415712
RD,LATR,CO2e,2022,0.2022171110394767
RD,LATR,CO2e,2023,0.2095540781491203
RD,LATR,CO2e,2024,0.2156038580465458
RD,LATR,CO2e,2025,0.2350095525377262
RD,LATR,CO2e,2026,0.2456746555587199
RD,LATR,CO2e,2027,0.2562703769476358
RD,LATR,CO2e,2028,0.2667537142362984
RD,LATR,CO2e,2029,0.2775056240768668
RD,LATR,CO2e,2030,0.288220026520156
RD,LATR,CO2e,2031,0.2993651090417469
RD,LATR,CO2e,2032,0.3105064489423543
RD,LATR,CO2e,2033,0.321634445162972
RD,LATR,CO2e,2034,0.3328189779256601
RD,LATR,CO2e,2035,0.3439748434990142
RD,LATR,CO2e,2036,0.3557333230876685
RD,LATR,CO2e,2037,0.3675496435073377
RD,LATR,CO2e,2038,0.3793646718400805
RD,LATR,CO2e,2039,0.3911066160947073
RD,LATR,CO2e,2040,0.4029639723931902
RD,LATR,CO2e,2041,0.4155239811098707
RD,LATR,CO2e,2042,0.4281646867016155
RD,LATR,CO2e,2043,0.4408817430864264
RD,LATR,CO2e,2044,0.4535815478709888
RD,LATR,CO2e,2045,0.4663307640543125
RD,LATR,CO2e,2046,0.479861394680284
RD,LATR,CO2e,2047,0.4935197370239294
RD,LATR,CO2e,2048,0.5071943859776227
RD,LATR,CO2e,2049,0.5208834060889364
RD,LATR,CO2e,2050,0.5347004439942595
RD,EFLT_DISC,CO2e,2018,0.0132849441233907
RD,EFLT_DISC,CO2e,2019,0.0138722947652625
RD,EFLT_DISC,CO2e,2020,0.0128965524531712
RD,EFLT_DISC,CO2e,2021,0.0141796866997537
RD,EFLT_DISC,CO2e,2022,0.0151078313434151
RD,EFLT_DISC,CO2e,2023,0.0156546006301336
RD,EFLT_DISC,CO2e,2024,0.0161087407396054
RD,EFLT_DISC,CO2e,2025,0.0175569519566847
RD,EFLT_DISC,CO2e,2026,0.0183506171230872
RD,EFLT_DISC,CO2e,2027,0.0191446546922264
RD,EFLT_DISC,CO2e,2028,0.0199294234147294
RD,EFLT_DISC,CO2e,2029,0.0207273005577518
RD,EFLT_DISC,CO2e,2030,0.0215332684973753
RD,EFLT_DISC,CO2e,2031,0.0223653619713386
RD,EFLT_DISC,CO2e,2032,0.023197565999758
RD,EFLT_DISC,CO2e,2033,0.0240322915244933
RD,EFLT_DISC,CO2e,2034,0.024862721807453
RD,EFLT_DISC,CO2e,2035,0.0256944917059496
RD,EFLT_DISC,CO2e,2036,0.0265716413933309
RD,EFLT_DISC,CO2e,2037,0.0274568143874274
RD,EFLT_DISC,CO2e,2038,0.028339066766692
RD,EFLT_DISC,CO2e,2039,0.0292226468453441
RD,EFLT_DISC,CO2e,2040,0.0301056098347936
RD,EFLT_DISC,CO2e,2041,0.0310479811503476
RD,EFLT_DISC,CO2e,2042,0.0319898613229121
RD,EFLT_DISC,CO2e,2043,0.0329342180826352
RD,EFLT_DISC,CO2e,2044,0.0338844685164333
RD,EFLT_DISC,CO2e,2045,0.0348314827338252
RD,EFLT_DISC,CO2e,2046,0.0358480723826179
RD,EFLT_DISC,CO2e,2047,0.0368633054609068
RD,EFLT_DISC,CO2e,2048,0.0378874687125015
RD,EFLT_DISC,CO2e,2049,0.0389127991241215
RD,EFLT_DISC,CO2e,2050,0.039944249019179
RD,SEWER_NO_T,CO2e,2018,0.0061671817396543
RD,SEWER_NO_T,CO2e,2019,0.0064402482661386
RD,SEWER_NO_T,CO2e,2020,0.0059868547882024
RD,SEWER_NO_T,CO2e,2021,0.0065819337279936
RD,SEWER_NO_T,CO2e,2022,0.0070121423121717
RD,SEWER_NO_T,CO2e,2023,0.0072671761435108
RD,SEWER_NO_T,CO2e,2024,0.0074784162866401
RD,SEWER_NO_T,CO2e,2025,0.008150271412375
RD,SEWER_NO_T,CO2e,2026,0.00851982997327
RD,SEWER_NO_T,CO2e,2027,0.0088869713645276
RD,SEWER_NO_T,CO2e,2028,0.0092521256337123
RD,SEWER_NO_T,CO2e,2029,0.0096225559177175
RD,SEWER_NO_T,CO2e,2030,0.0099967429107727
RD,SEWER_NO_T,CO2e,2031,0.0103827343868022
RD,SEWER_NO_T,CO2e,2032,0.0107689862224325
RD,SEWER_NO_T,CO2e,2033,0.0111551854994059
RD,SEWER_NO_T,CO2e,2034,0.0115410428772839
RD,SEWER_NO_T,CO2e,2035,0.0119262791667819
RD,SEWER_NO_T,CO2e,2036,0.0123360217100408
RD,SEWER_NO_T,CO2e,2037,0.0127449780245486
RD,SEWER_NO_T,CO2e,2038,0.0131543126183534
RD,SEWER_NO_T,CO2e,2039,0.0135645014607779
RD,SEWER_NO_T,CO2e,2040,0.0139762511843183
RD,SEWER_NO_T,CO2e,2041,0.0144123788714624
RD,SEWER_NO_T,CO2e,2042,0.0148482319865407
RD,SEWER_NO_T,CO2e,2043,0.0152871323780377
RD,SEWER_NO_T,CO2e,2044,0.0157290502555909
RD,SEWER_NO_T,CO2e,2045,0.0161694910191247
RD,SEWER_NO_T,CO2e,2046,0.0166407559286212
RD,SEWER_NO_T,CO2e,2047,0.0171131671574776
RD,SEWER_NO_T,CO2e,2048,0.0175900466720436
RD,SEWER_NO_T,CO2e,2049,0.0180635027912674
RD,SEWER_NO_T,CO2e,2050,0.018541900862514
RD,PPCOA,CO2e_PP,2018,2.4523125000000023
RD,PPCOA,CO2e_PP,2019,4.368208333333338
RD,PPCOA,CO2e_PP,2020,7.896121666666674
RD,PPCOA,CO2e_PP,2021,7.949626666666673
RD,PPCOA,CO2e_PP,2022,8.189476666666673
RD,PPCOA,CO2e_PP,2023,8.944081666666674
RD,PPCOA,CO2e_PP,2024,9.240477500000008
RD,PPCOA,CO2e_PP,2025,9.240477500000008
RD,PPCOA,CO2e_PP,2026,9.240477500000008
RD,PPCOA,CO2e_PP,2027,9.240477500000008
RD,PPCOA,CO2e_PP,2028,9.240477500000008
RD,PPCOA,CO2e_PP,2029,9.240477500000008
RD,PPCOA,CO2e_PP,2030,9.240477500000008
RD,PPCOA,CO2e_PP,2031,9.240477500000008
RD,PPCOA,CO2e_PP,2032,9.240477500000008
RD,PPCOA,CO2e_PP,2033,9.240477500000008
RD,PPCOA,CO2e_PP,2034,9.240477500000008
RD,PPCOA,CO2e_PP,2035,9.240477500000008
RD,PPCOA,CO2e_PP,2036,9.240477500000008
RD,PPCOA,CO2e_PP,2037,9.240477500000008
RD,PPCOA,CO2e_PP,2038,9.240477500000008
RD,PPCOA,CO2e_PP,2039,9.240477500000008
RD,PPCOA,CO2e_PP,2040,9.240477500000008
RD,PPCOA,CO2e_PP,2041,9.240477500000008
RD,PPCOA,CO2e_PP,2042,9.240477500000008
RD,PPCOA,CO2e_PP,2043,9.240477500000008
RD,PPCOA,CO2e_PP,2044,9.240477500000008
RD,PPCOA,CO2e_PP,2045,9.240477500000008
RD,PPCOA,CO2e_PP,2046,9.240477500000008
RD,PPCOA,CO2e_PP,2047,9.240477500000008
RD,PPCOA,CO2e_PP,2048,9.240477500000008
RD,PPCOA,CO2e_PP,2049,9.240477500000008
RD,PPCOA,CO2e_PP,2050,9.240477500000008
RD,PPCCTDSL,CO2e_PP,2020,0.0958708333333331
RD,PPCCTDSL,CO2e_PP,2021,0.0509358333333332
RD,PPCCTDSL,CO2e_PP,2022,0.0140916666666666
RD,PPCCTDSL,CO2e_PP,2023,0.0478483333333332
RD,PPCCTDSL,CO2e_PP,2024,0.3809024999999992
RD,PPCCTDSL,CO2e_PP,2025,0.5374783333333321
RD,PPCCTDSL,CO2e_PP,2026,0.5374783333333321
RD,PPCCTDSL,CO2e_PP,2027,0.5374783333333321
RD,PPCCTDSL,CO2e_PP,2028,0.5374783333333321
RD,PPCCTDSL,CO2e_PP,2029,0.5374783333333321
RD,PPCCTDSL,CO2e_PP,2030,0.5374783333333321
RD,PPCCTDSL,CO2e_PP,2031,0.5374783333333321
RD,PPCCTDSL,CO2e_PP,2032,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2033,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2034,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2035,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2036,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2037,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2038,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2039,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2040,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2041,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2042,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2043,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2044,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2045,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2046,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2047,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2048,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2049,0.6940699999999985
RD,PPCCTDSL,CO2e_PP,2050,0.6940699999999985
RD,PPCCTNGS,CO2e_PP,2018,2.0563022222222287
RD,PPCCTNGS,CO2e_PP,2019,1.99428833333334
RD,PPCCTNGS,CO2e_PP,2020,1.8055441666666727
RD,PPCCTNGS,CO2e_PP,2021,2.7488211111111207
RD,PPCCTNGS,CO2e_PP,2022,1.8737202777777844
RD,PPCCTNGS,CO2e_PP,2023,2.4079536111111195
RD,PPCCTNGS,CO2e_PP,2024,2.6026250000000086
RD,PPCCTNGS,CO2e_PP,2025,2.739616944444454
RD,PPCCTNGS,CO2e_PP,2026,2.9054355555555658
RD,PPCCTNGS,CO2e_PP,2027,3.071267222222233
RD,PPCCTNGS,CO2e_PP,2028,3.2370988888889
RD,PPCCTNGS,CO2e_PP,2029,3.402930555555568
RD,PPCCTNGS,CO2e_PP,2030,3.568762222222235
RD,PPCCTNGS,CO2e_PP,2031,3.7345938888889014
RD,PPCCTNGS,CO2e_PP,2032,3.900425555555569
RD,PPCCTNGS,CO2e_PP,2033,4.066244166666681
RD,PPCCTNGS,CO2e_PP,2034,4.232075833333348
RD,PPCCTNGS,CO2e_PP,2035,4.397907500000016
RD,PPCCTNGS,CO2e_PP,2036,4.563739166666681
RD,PPCCTNGS,CO2e_PP,2037,4.72957083333335
RD,PPCCTNGS,CO2e_PP,2038,4.895402500000016
RD,PPCCTNGS,CO2e_PP,2039,5.061234166666684
RD,PPCCTNGS,CO2e_PP,2040,5.227052777777796
RD,PPCCTNGS,CO2e_PP,2041,5.392884444444463
RD,PPCCTNGS,CO2e_PP,2042,5.55871611111113
RD,PPCCTNGS,CO2e_PP,2043,5.724547777777798
RD,PPCCTNGS,CO2e_PP,2044,5.8903794444444655
RD,PPCCTNGS,CO2e_PP,2045,6.056211111111132
RD,PPCCTNGS,CO2e_PP,2046,6.222029722222244
RD,PPCCTNGS,CO2e_PP,2047,6.387861388888911
RD,PPCCTNGS,CO2e_PP,2048,6.553693055555579
RD,PPCCTNGS,CO2e_PP,2049,6.7195247222222445
RD,PPCCTNGS,CO2e_PP,2050,6.885356388888913
RD,PPCCTNGSDSL,CO2e_PP,2023,0.1269130555555559
RD,PPCCTNGSDSL,CO2e_PP,2024,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2025,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2026,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2027,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2028,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2029,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2030,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2031,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2032,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2033,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2034,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2035,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2036,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2037,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2038,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2039,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2040,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2041,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2042,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2043,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2044,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2045,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2046,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2047,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2048,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2049,1.0781147222222258
RD,PPCCTNGSDSL,CO2e_PP,2050,1.0781147222222258
RD,PPICEFOI,CO2e_PP,2018,3.1239799999999933
RD,PPICEFOI,CO2e_PP,2019,3.31752666666666
RD,PPICEFOI,CO2e_PP,2020,1.6603149999999964
RD,PPICEFOI,CO2e_PP,2021,1.52823333333333
RD,PPICEFOI,CO2e_PP,2022,2.047819999999996
RD,PPICEFOI,CO2e_PP,2023,1.441007499999997
RD,PPICEFOI,CO2e_PP,2024,1.2124533333333307
RD,PPICEFOI,CO2e_PP,2025,1.0103724999999977
RD,PPICEFOI,CO2e_PP,2026,0.8082916666666649
RD,PPICEFOI,CO2e_PP,2027,0.6062266666666652
RD,PPICEFOI,CO2e_PP,2028,0.4041458333333324
RD,PPICEFOI,CO2e_PP,2029,0.2020808333333329
RD,PPICEGASFOI,CO2e_PP,2018,0.5519236111111129
RD,PPICEGASFOI,CO2e_PP,2019,0.5463227777777796
RD,PPICEGASFOI,CO2e_PP,2020,1.0191558333333368
RD,PPICEGASFOI,CO2e_PP,2021,1.209962777777782
RD,PPICEGASFOI,CO2e_PP,2022,1.8640461111111173
RD,PPICEGASFOI,CO2e_PP,2023,1.1215505555555594
RD,PPICEGASFOI,CO2e_PP,2024,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2025,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2026,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2027,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2028,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2029,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2030,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2031,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2032,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2033,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2034,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2035,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2036,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2037,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2038,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2039,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2040,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2041,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2042,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2043,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2044,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2045,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2046,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2047,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2048,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2049,1.7425119444444503
RD,PPICEGASFOI,CO2e_PP,2050,1.7425119444444503
RD,LU_LATHUM,CO2e,2018,-2.73427
RD,LU_LATHUM,CO2e,2019,-2.73427
RD,LU_LATHUM,CO2e,2020,-2.73427
RD,LU_LATHUM,CO2e,2021,-2.73427
RD,LU_LATHUM,CO2e,2022,-2.72314
RD,LU_LATHUM,CO2e,2023,-2.69717
RD,LU_LATHUM,CO2e,2024,-2.6712
RD,LU_LATHUM,CO2e,2025,-2.64152
RD,LU_LATHUM,CO2e,2026,-2.61555
RD,LU_LATHUM,CO2e,2027,-2.4857
RD,LU_LATHUM,CO2e,2028,-2.35956
RD,LU_LATHUM,CO2e,2029,-2.24455
RD,LU_LATHUM,CO2e,2030,-2.12954
RD,LU_LATHUM,CO2e,2031,-2.02566
RD,LU_LATHUM,CO2e,2032,-1.92178
RD,LU_LATHUM,CO2e,2033,-1.82532
RD,LU_LATHUM,CO2e,2034,-1.73628
RD,LU_LATHUM,CO2e,2035,-1.64724
RD,LU_LATHUM,CO2e,2036,-1.56562
RD,LU_LATHUM,CO2e,2037,-1.48771
RD,LU_LATHUM,CO2e,2038,-1.39867
RD,LU_LATHUM,CO2e,2039,-1.31334
RD,LU_LATHUM,CO2e,2040,-1.23543
RD,LU_LATHUM,CO2e,2041,-1.16123
RD,LU_LATHUM,CO2e,2042,-1.0907399999999998
RD,LU_LATHUM,CO2e,2043,-1.02767
RD,LU_LATHUM,CO2e,2044,-0.9646
RD,LU_LATHUM,CO2e,2045,-0.90895
RD,LU_LATHUM,CO2e,2046,-0.8533
RD,LU_LATHUM,CO2e,2047,-0.8013599999999999
RD,LU_LATHUM,CO2e,2048,-0.75313
RD,LU_LATHUM,CO2e,2049,-0.7086099999999999
RD,LU_LATHUM,CO2e,2050,-0.55279
RD,LU_CLF,CO2e,2018,-0.5993
RD,LU_CLF,CO2e,2019,-0.5993
RD,LU_CLF,CO2e,2020,-0.5993
RD,LU_CLF,CO2e,2021,-0.5993
RD,LU_CLF,CO2e,2022,-0.59469
RD,LU_CLF,CO2e,2023,-0.56703
RD,LU_CLF,CO2e,2024,-0.53476
RD,LU_CLF,CO2e,2025,-0.51171
RD,LU_CLF,CO2e,2026,-0.48405
RD,LU_CLF,CO2e,2027,-0.461
RD,LU_CLF,CO2e,2028,-0.43795
RD,LU_CLF,CO2e,2029,-0.4148999999999999
RD,LU_CLF,CO2e,2030,-0.3964599999999999
RD,LU_CLF,CO2e,2031,-0.37341
RD,LU_CLF,CO2e,2032,-0.35497
RD,LU_CLF,CO2e,2033,-0.33653
RD,LU_CLF,CO2e,2034,-0.3227
RD,LU_CLF,CO2e,2035,-0.30426
RD,LU_CLF,CO2e,2036,-0.29043
RD,LU_CLF,CO2e,2037,-0.2766
RD,LU_CLF,CO2e,2038,-0.25816
RD,LU_CLF,CO2e,2039,-0.24433
RD,LU_CLF,CO2e,2040,-0.2305
RD,LU_CLF,CO2e,2041,-0.21667
RD,LU_CLF,CO2e,2042,-0.2028399999999999
RD,LU_CLF,CO2e,2043,-0.18901
RD,LU_CLF,CO2e,2044,-0.17979
RD,LU_CLF,CO2e,2045,-0.16596
RD,LU_CLF,CO2e,2046,-0.15674
RD,LU_CLF,CO2e,2047,-0.14752
RD,LU_CLF,CO2e,2048,-0.1383
RD,LU_CLF,CO2e,2049,-0.12908
RD,LU_CLF,CO2e,2050,-0.10142
RD,LU_DRY,CO2e,2018,-0.6323199999999999
RD,LU_DRY,CO2e,2019,-0.6323199999999999
RD,LU_DRY,CO2e,2020,-0.6323199999999999
RD,LU_DRY,CO2e,2021,-0.6323199999999999
RD,LU_DRY,CO2e,2022,-0.6308
RD,LU_DRY,CO2e,2023,-0.6247199999999999
RD,LU_DRY,CO2e,2024,-0.6186399999999999
RD,LU_DRY,CO2e,2025,-0.61408
RD,LU_DRY,CO2e,2026,-0.6080000000000001
RD,LU_DRY,CO2e,2027,-0.5776
RD,LU_DRY,CO2e,2028,-0.5487199999999999
RD,LU_DRY,CO2e,2029,-0.52136
RD,LU_DRY,CO2e,2030,-0.49552
RD,LU_DRY,CO2e,2031,-0.4696799999999999
RD,LU_DRY,CO2e,2032,-0.44688
RD,LU_DRY,CO2e,2033,-0.42408
RD,LU_DRY,CO2e,2034,-0.4028
RD,LU_DRY,CO2e,2035,-0.3830399999999999
